nTime,nTair,nupStreamTemp,nDownStreamTemp,nInflow,nOutFlow,nDischarge,ndsWV,ndepthH,nWz,nRH,nlowCloud,nhighCloud,ndamElevation,ndamStorage,nRain,nwindDirection
3/31/2022 0:00,14.93466667,7.8,7.9,4630.863333,4134.259602,3876.58,0.451104,23.213568,8.679654133,39.052,0.34875,0.605083333,48.41958346,372573189,0,287.6666667
3/31/2022 0:15,14.79466667,7.825,7.9,4629.005,4332.477529,4072.6725,0.47244,23.25624,8.551130133,39.442,0.2925,0.433833333,48.42031263,371789928.1,0,282.6666667
3/31/2022 0:30,14.65466667,7.85,7.9,4627.146667,4530.695455,4268.765,0.493776,23.274528,8.422606133,39.832,0.23625,0.262583333,48.4210418,371006667.1,0,277.6666667
3/31/2022 0:45,14.51466667,7.875,7.9,4625.288333,4615.645994,4464.8575,0.50292,23.295864,8.294082133,40.222,0.18,0.091333333,48.42177097,370223406.1,0,272.6666667
3/31/2022 1:00,14.3105,7.9,7.9,4623.43,4389.111222,4660.95,0.478536,23.28672,8.0456024,40.60383333,0.135416667,0,48.42250013,369440145.2,0,268.8333333
3/31/2022 1:15,14.033,7.875,7.9,4621.571667,4332.477529,4796.8725,0.47244,23.326344,7.6600304,40.97633333,0.104166667,0,48.4232293,369837943.1,0,266.3333333
3/31/2022 1:30,13.7555,7.85,7.9,4619.713333,4417.428068,4932.795,0.481584,23.34768,7.2744584,41.34883333,0.072916667,0,48.42395847,370235740.9,0,263.8333333
3/31/2022 1:45,13.478,7.825,7.9,4617.855,4502.378608,5068.7175,0.48768,23.369016,6.8888864,41.72133333,0.041666667,0,48.42468763,370633538.8,0,261.3333333
3/31/2022 2:00,13.13633333,7.8,7.9,4615.996667,4417.428068,5204.64,0.481584,23.369016,6.203425067,42.6445,0.025,0,48.4254168,371031336.7,0,260
3/31/2022 2:15,12.72133333,7.775,7.875,4614.138333,4105.942756,5295.2525,0.448056,23.372064,5.175233067,44.197,0.025,0,48.42614597,371247196.1,0,260
3/31/2022 2:30,12.30633333,7.75,7.85,4612.28,4219.210142,5385.865,0.460248,23.37816,4.147041067,45.7495,0.025,0,48.42687514,371463055.4,0,260
3/31/2022 2:45,11.89133333,7.725,7.825,4610.421667,4049.309063,5476.4775,0.438912,23.384256,3.118849067,47.302,0.025,0,48.4276043,371678914.7,0,260
3/31/2022 3:00,11.60466667,7.7,7.8,4608.563333,4304.160682,5567.09,0.466344,23.372064,2.57048,48.36216667,0.025,0,48.42833347,371894774,0,261.1666667
3/31/2022 3:15,11.46466667,7.7,7.8,4606.705,4530.695455,5577.71,0.490728,23.36292,2.57048,48.85966667,0.025,0,48.42906264,371863937,0,263.6666667
3/31/2022 3:30,11.32466667,7.7,7.8,4604.846667,4049.309063,5588.33,0.44196,23.353776,2.57048,49.35716667,0.025,0,48.42979181,371833099.9,0,266.1666667
3/31/2022 3:45,11.18466667,7.7,7.8,4602.988333,4190.893296,5598.95,0.4572,23.341584,2.57048,49.85466667,0.025,0,48.43052097,371802262.9,0,268.6666667
3/31/2022 4:00,11.04583333,7.7,7.8,4601.13,4219.210142,5609.57,0.460248,23.34768,2.630457867,50.10366667,0.025,0,48.43125014,371771425.8,0,267.6666667
3/31/2022 4:15,10.90833333,7.7,7.8,4599.271667,4134.259602,5637.1775,0.448056,23.375112,2.758981867,50.06866667,0.025,0,48.43197931,371392130.2,0,262.6666667
3/31/2022 4:30,10.77083333,7.7,7.8,4597.413333,4417.428068,5664.785,0.478536,23.384256,2.887505867,50.03366667,0.025,0,48.43270847,371012834.5,0,257.6666667
3/31/2022 4:45,10.63333333,7.7,7.8,4595.555,4219.210142,5692.3925,0.4572,23.375112,3.016029867,49.99866667,0.025,0,48.43343764,370633538.8,0,252.6666667
3/31/2022 5:00,10.49466667,7.7,7.8,4593.696667,4870.497614,5720,0.527304,23.384256,3.4444432,50.22266667,0.025,0,48.43416681,370254243.2,0,253.5
3/31/2022 5:15,10.35466667,7.7,7.775,4591.838333,4304.160682,5448.16,0.466344,23.323296,4.2155872,50.74266667,0.025,0,48.43489598,371617240.6,0,261
3/31/2022 5:30,10.21466667,7.7,7.75,4589.98,3936.041676,5176.32,0.42672,23.259288,4.9867312,51.26266667,0.025,0,48.43562514,372980238,0,268.5
3/31/2022 5:45,10.07466667,7.7,7.725,4588.121667,3851.091137,4904.48,0.417576,23.274528,5.7578752,51.78266667,0.025,0,48.43635431,374343235.5,0,276
3/31/2022 6:00,10,7.7,7.7,4586.263333,3851.091137,4632.64,0.417576,23.268432,5.9892184,52.06,0.025,0,48.43708348,375706232.9,0,281.1666667
3/31/2022 6:15,10,7.7,7.7,4584.405,4332.477529,4571.7575,0.47244,23.244048,5.6036464,52.06,0.025,0,48.43781265,374855130.4,0,283.6666667
3/31/2022 6:30,10,7.7,7.7,4582.546667,3936.041676,4510.875,0.42672,23.247096,5.2180744,52.06,0.025,0,48.43854181,374004028,0,286.1666667
3/31/2022 6:45,10,7.7,7.7,4580.688333,4474.061762,4449.9925,0.48768,23.244048,4.8325024,52.06,0.025,0,48.43927098,373152925.5,0,288.6666667
3/31/2022 7:00,9.934666667,7.7,7.7,4578.83,4162.576449,4389.11,0.454152,23.22576,4.506908267,52.04016667,0.025,0,48.44000015,372301823,0,290
3/31/2022 7:15,9.794666667,7.7,7.675,4573.845104,3567.922671,4139.9225,0.390144,23.146512,4.249860267,51.99766667,0.025,0,48.43927098,373390370.7,0,290
3/31/2022 7:30,9.654666667,7.7,7.65,4568.860208,3596.239517,3890.735,0.393192,23.100792,3.992812267,51.95516667,0.025,0,48.43854181,374478918.5,0,290
3/31/2022 7:45,9.514666667,7.7,7.625,4563.875312,3596.239517,3641.5475,0.393192,23.109936,3.735764267,51.91266667,0.025,0,48.43781265,375567466.2,0,290
3/31/2022 8:00,9.375833333,7.7,7.6,4558.890417,3539.605824,3392.36,0.387096,23.082504,3.538694133,51.61,0.025,0,48.43708348,376656013.9,0,288.8333333
3/31/2022 8:15,9.238333333,7.7,7.6,4553.905521,3341.387898,3385.28,0.36576,23.0886,3.410170133,51.01,0.025,0,48.43635431,375465703.9,0,286.3333333
3/31/2022 8:30,9.100833333,7.7,7.6,4548.920625,3681.190057,3378.2,0.402336,23.082504,3.281646133,50.41,0.025,0,48.43562514,374275394,0,283.8333333
3/31/2022 8:45,8.963333333,7.7,7.6,4543.935729,3596.239517,3371.12,0.39624,23.067264,3.153122133,49.81,0.025,0,48.43489598,373085084,0,281.3333333
3/31/2022 9:00,8.7605,7.7,7.6,4538.950833,3228.120511,3364.04,0.353568,23.052024,3.084576,49.66966667,0.025,0,48.43416681,371894774,0,281.1666667
3/31/2022 9:15,8.483,7.7,7.6,4533.965937,3143.169972,3363.3325,0.344424,23.07336,3.084576,50.05466667,0.025,0,48.43343764,372542352,0,283.6666667
3/31/2022 9:30,8.2055,7.7,7.6,4528.981042,3143.169972,3362.625,0.344424,23.07336,3.084576,50.43966667,0.025,0,48.43270847,373189929.9,0,286.1666667
3/31/2022 9:45,7.928,7.7,7.6,4523.996146,3171.486818,3361.9175,0.347472,23.064216,3.084576,50.82466667,0.025,0,48.43197931,373837507.9,0,288.6666667
3/31/2022 10:00,7.714666667,7.7,7.6,4519.01125,3143.169972,3361.21,0.344424,23.048976,2.964620267,51.54333333,0.065833333,0,48.43125014,374485085.9,0,290
3/31/2022 10:15,7.574666667,7.7,7.6,4514.026354,3341.387898,3358.3775,0.368808,23.045928,2.707572267,52.64333333,0.153333333,0,48.43052097,373973190.9,0,290
3/31/2022 10:30,7.434666667,7.7,7.6,4509.041458,3313.071051,3355.545,0.362712,23.036784,2.450524267,53.74333333,0.240833333,0,48.42979181,373461296,0,290
3/31/2022 10:45,7.294666667,7.7,7.6,4504.056562,3171.486818,3352.7125,0.347472,23.015448,2.193476267,54.84333333,0.328333333,0,48.42906264,372949401,0,290
3/31/2022 11:00,7.414833333,7.7,7.6,4499.071667,3143.169972,3349.88,0.347472,22.991064,2.4162512,55.22466667,0.334166667,0,48.42833347,372437506,0,290
3/31/2022 11:15,7.832333333,7.7,7.6,4494.086771,3143.169972,3363.33,0.347472,22.96668,3.1873952,54.78466667,0.246666667,0,48.4276043,372471426.8,0,290
3/31/2022 11:30,8.249833333,7.7,7.6,4489.101875,3256.437358,3376.78,0.359664,22.954488,3.9585392,54.34466667,0.159166667,0,48.42687514,372505347.5,0,290
3/31/2022 11:45,8.667333333,7.7,7.6,4484.116979,3199.803665,3390.23,0.35052,22.957536,4.7296832,53.90466667,0.071666667,0,48.42614597,372539268.3,0,290
3/31/2022 12:00,8.89,7.7,7.6,4479.132083,3426.338438,3403.68,0.377952,22.945344,5.021004267,53.9535,0.025,0,48.4254168,372573189,0,290
3/31/2022 12:15,8.89,7.7,7.6,4474.147187,3567.922671,3633.755,0.393192,22.991064,4.763956267,54.561,0.025,0,48.42468763,371385962.8,0,290
3/31/2022 12:30,8.89,7.7,7.6,4469.162292,3879.407983,3863.83,0.423672,23.045928,4.506908267,55.1685,0.025,0,48.42395847,370198736.5,0,290
3/31/2022 12:45,8.89,7.7,7.6,4464.177396,3851.091137,4093.905,0.423672,23.02764,4.249860267,55.776,0.025,0,48.4232293,369011510.2,0,290
3/31/2022 13:00,8.824666667,7.7,7.6,4459.1925,3624.556364,4323.98,0.399288,23.045928,4.052790133,56.08133333,0.025,0,48.42250013,367824284,0,287.6666667
3/31/2022 13:15,8.684666667,7.7,7.6,4454.207604,3964.358523,4567.505,0.435864,23.097744,3.924266133,56.04133333,0.025,0,48.42177097,367577587.6,0,282.6666667
3/31/2022 13:30,8.544666667,7.7,7.6,4449.222708,4105.942756,4811.03,0.451104,23.125176,3.795742133,56.00133333,0.025,0,48.4210418,367330891.2,0,277.6666667
3/31/2022 13:45,8.404666667,7.7,7.6,4444.237812,4332.477529,5054.555,0.475488,23.143464,3.667218133,55.96133333,0.025,0,48.42031263,367084194.9,0,272.6666667
3/31/2022 14:00,8.4595,7.7,7.6,4439.252917,4162.576449,5298.08,0.4572,23.143464,3.7786056,55.4675,0.025,0,48.41958346,366837498.5,0,272.3333333
3/31/2022 14:15,8.737,7.7,7.6,4434.268021,4190.893296,5346.9275,0.4572,23.146512,4.1641776,54.455,0.025,0,48.4188543,366670978.4,0,277.3333333
3/31/2022 14:30,9.0145,7.7,7.6,4429.283125,4445.744915,5395.775,0.484632,23.158704,4.5497496,53.4425,0.025,0,48.41812513,366504458.4,0,282.3333333
3/31/2022 14:45,9.292,7.7,7.6,4424.298229,4417.428068,5444.6225,0.481584,23.167848,4.9353216,52.43,0.025,0,48.41739596,366337938.3,0,287.3333333
3/31/2022 15:00,9.505333333,7.7,7.6,4419.313333,4927.131307,5493.47,0.539496,23.183088,5.380871467,51.90983333,0.025,0,48.41666679,366171418.3,0,291.1666667
3/31/2022 15:15,9.645333333,7.7,7.6,4414.328437,4643.962841,5433.2975,0.505968,23.173944,5.894967467,51.95233333,0.025,0,48.41593763,366239259.8,0,293.6666667
3/31/2022 15:30,9.785333333,7.7,7.6,4409.343542,4927.131307,5373.125,0.539496,23.152608,6.409063467,51.99483333,0.025,0,48.41520846,366307101.3,0,296.1666667
3/31/2022 15:45,9.925333333,7.7,7.6,4404.358646,4728.913381,5312.9525,0.51816,23.137368,6.923159467,52.03733333,0.025,0,48.41447929,366374942.8,0,298.6666667
3/31/2022 16:00,10.19483333,7.7,7.6,4399.37375,4134.259602,5252.78,0.451104,23.140416,7.437255467,51.16866667,0.025,0,48.41375012,366442784.3,0,297.6666667
3/31/2022 16:15,10.61233333,7.7,7.6,4394.388854,4474.061762,5239.3275,0.490728,23.1648,7.951351467,49.25866667,0.025,0,48.41302096,366078907.2,0,292.6666667
3/31/2022 16:30,11.02983333,7.7,7.6,4389.403958,4813.863921,5225.875,0.527304,23.167848,8.465447467,47.34866667,0.025,0,48.41229179,365715030,0,287.6666667
3/31/2022 16:45,11.44733333,7.7,7.6,4384.419062,4955.448154,5212.4225,0.542544,23.176992,8.979543467,45.43866667,0.025,0,48.41156262,365351152.9,0,282.6666667
3/31/2022 17:00,11.73416667,7.7,7.6,4379.434167,4813.863921,5198.97,0.524256,23.201376,9.193750133,44.252,0.025,0,48.41083346,364987275.7,0,281.1666667
3/31/2022 17:15,11.87166667,7.7,7.625,4374.449271,4983.765,5072.2525,0.545592,23.173944,9.065226133,43.892,0.025,0,48.41010429,364987275.7,0,283.6666667
3/31/2022 17:30,12.00916667,7.7,7.65,4369.464375,4672.279688,4945.535,0.512064,23.152608,8.936702133,43.532,0.025,0,48.40937512,364987275.7,0,286.1666667
3/31/2022 17:45,12.14666667,7.7,7.675,4364.479479,4757.230227,4818.8175,0.51816,23.176992,8.808178133,43.172,0.025,0,48.40864595,364987275.7,0,288.6666667
3/31/2022 18:00,12.41483333,7.7,7.7,4359.494583,4615.645994,4692.1,0.50292,23.173944,8.799609867,42.266,0.025,0,48.40791679,364987275.7,0,287.6666667
3/31/2022 18:15,12.83233333,7.725,7.7,4354.509687,4445.744915,4549.8075,0.48768,23.125176,8.928133867,40.736,0.025,0,48.40718762,364364367.4,0,282.6666667
3/31/2022 18:30,13.24983333,7.75,7.7,4349.524792,4530.695455,4407.515,0.496824,23.116032,9.056657867,39.206,0.025,0,48.40645845,363741459.1,0,277.6666667
3/31/2022 18:45,13.66733333,7.775,7.7,4344.539896,4445.744915,4265.2225,0.48768,23.131272,9.185181867,37.676,0.025,0,48.40572928,363118550.7,0,272.6666667
3/31/2022 19:00,14.0195,7.8,7.7,4339.555,4304.160682,4122.93,0.469392,23.128224,9.253728,36.5625,0.025,0,48.40500012,362495642.4,0,270
3/31/2022 19:15,14.297,7.825,7.725,4334.570104,4190.893296,4110.1875,0.4572,23.10384,9.253728,35.925,0.025,0,48.40427095,362529563.2,0,270
3/31/2022 19:30,14.5745,7.85,7.75,4329.585208,4785.547074,4097.445,0.524256,23.122128,9.253728,35.2875,0.025,0,48.40354178,362563483.9,0,270
3/31/2022 19:45,14.852,7.875,7.775,4324.600312,4304.160682,4084.7025,0.47244,23.125176,9.253728,34.65,0.025,0,48.40281261,362597404.7,0,270
3/31/2022 20:00,15,7.9,7.8,4319.615417,4389.111222,4071.96,0.478536,23.116032,9.193750133,34.1665,0.025,0,48.40208345,362631325.4,0,272.3333333
3/31/2022 20:15,15,7.9,7.8,4314.630521,4332.477529,4054.97,0.47244,23.146512,9.065226133,33.859,0.025,0,48.40135428,362326038.7,0,277.3333333
3/31/2022 20:30,15,7.9,7.8,4309.645625,4304.160682,4037.98,0.469392,23.125176,8.936702133,33.5515,0.025,0,48.40062511,362020751.9,0,282.3333333
3/31/2022 20:45,15,7.9,7.8,4304.660729,4304.160682,4020.99,0.47244,23.116032,8.808178133,33.244,0.025,0,48.39989595,361715465.2,0,287.3333333
3/31/2022 21:00,15.19483333,7.9,7.8,4299.675833,4332.477529,4004,0.475488,23.109936,8.739632,32.96916667,0.025,0,48.39916678,361410178.4,0,290
3/31/2022 21:15,15.61233333,7.875,7.8,4294.690937,3964.358523,3985.595,0.432816,23.116032,8.739632,32.73166667,0.025,0,48.39843761,361715465.2,0,290
3/31/2022 21:30,16.02983333,7.85,7.8,4289.706042,4134.259602,3967.19,0.451104,23.122128,8.739632,32.49416667,0.025,0,48.39770844,362020751.9,0,290
3/31/2022 21:45,16.44733333,7.825,7.8,4284.721146,4134.259602,3948.785,0.454152,23.091648,8.739632,32.25666667,0.025,0,48.39697928,362326038.7,0,290
3/31/2022 22:00,16.60466667,7.8,7.8,4279.73625,4247.526989,3930.38,0.466344,23.0886,8.739632,31.97483333,0.039583333,0,48.39625011,362631325.4,0,288.8333333
3/31/2022 22:15,16.46466667,7.825,7.8,4274.751354,4275.843835,3909.1425,0.469392,23.067264,8.739632,31.64233333,0.070833333,0,48.39552094,362393880.2,0,286.3333333
3/31/2022 22:30,16.32466667,7.85,7.8,4269.766458,4219.210142,3887.905,0.463296,23.07336,8.739632,31.30983333,0.102083333,0,48.39479177,362156434.9,0,283.8333333
3/31/2022 22:45,16.18466667,7.875,7.8,4264.781563,4134.259602,3866.6675,0.454152,23.070312,8.739632,30.97733333,0.133333333,0,48.39406261,361918989.7,0,281.3333333
3/31/2022 23:00,16.04583333,7.9,7.8,4259.796667,4134.259602,3845.43,0.454152,23.055072,8.5596984,31.0555,0.15,0,48.39333344,361681544.4,0,278.8333333
3/31/2022 23:15,15.90833333,7.9,7.825,4254.811771,4020.992216,3817.82,0.44196,23.036784,8.1741264,31.603,0.15,0,48.39260427,361783306.7,0,276.3333333
3/31/2022 23:30,15.77083333,7.9,7.85,4249.826875,4049.309063,3790.21,0.445008,23.024592,7.7885544,32.1505,0.15,0,48.3918751,361885068.9,0,273.8333333
3/31/2022 23:45,15.63333333,7.9,7.875,4244.841979,3964.358523,3762.6,0.435864,23.015448,7.4029824,32.698,0.15,0,48.39114594,361986831.2,0,271.3333333
4/1/2022 0:00,15.49466667,7.9,7.9,4239.857083,3681.190057,3734.99,0.405384,23.024592,7.257321867,33.326,0.15,0,48.39041677,362088593.4,0,270
4/1/2022 0:15,15.35466667,7.875,7.9,4234.872188,3652.87321,3750.565,0.399288,23.015448,7.385845867,34.046,0.15,0,48.3896876,361733967.4,0,270
4/1/2022 0:30,15.21466667,7.85,7.9,4229.887292,3709.506904,3766.14,0.408432,23.033736,7.514369867,34.766,0.15,0,48.38895844,361379341.4,0,270
4/1/2022 0:45,15.07466667,7.825,7.9,4224.902396,3624.556364,3781.715,0.39624,23.021544,7.642893867,35.486,0.15,0,48.38822927,361024715.3,0,270
4/1/2022 1:00,14.80516667,7.8,7.9,4219.9175,3511.288977,3797.29,0.387096,23.015448,7.3515728,36.3635,0.135416667,0,48.3875001,360670089.3,0,270
4/1/2022 1:15,14.38766667,7.775,7.875,4214.932604,3624.556364,3915.5125,0.399288,23.021544,6.5804288,37.421,0.104166667,0,48.38677093,360855111.6,0,270
4/1/2022 1:30,13.97016667,7.75,7.85,4209.947708,4020.992216,4033.735,0.44196,23.045928,5.8092848,38.4785,0.072916667,0,48.38604177,361040133.9,0,270
4/1/2022 1:45,13.55266667,7.725,7.825,4204.962813,3681.190057,4151.9575,0.402336,23.036784,5.0381408,39.536,0.041666667,0,48.3853126,361225156.1,0,270
4/1/2022 2:00,13.2005,7.7,7.8,4199.977917,3567.922671,4270.18,0.390144,23.036784,4.866775467,40.436,0.025,0,48.38458343,361410178.4,0,271.1666667
4/1/2022 2:15,12.923,7.7,7.8,4194.993021,3766.140597,4294.25,0.414528,23.024592,5.380871467,41.156,0.025,0,48.38385426,361444099.2,0,273.6666667
4/1/2022 2:30,12.6455,7.7,7.8,4190.008125,3624.556364,4318.32,0.39624,23.02764,5.894967467,41.876,0.025,0,48.3831251,361478019.9,0,276.1666667
4/1/2022 2:45,12.368,7.7,7.8,4185.023229,4049.309063,4342.39,0.445008,23.033736,6.409063467,42.596,0.025,0,48.38239593,361511940.6,0,278.6666667
4/1/2022 3:00,11.961,7.7,7.8,4180.038333,3652.87321,4366.46,0.402336,23.024592,6.1434472,44.03933333,0.025,0,48.38166676,361545861.4,0,284.6666667
4/1/2022 3:15,11.406,7.7,7.8,4175.053438,3907.72483,4379.2025,0.429768,23.018496,4.9867312,46.30933333,0.025,0,48.38093759,361388592.5,0,294.6666667
4/1/2022 3:30,10.851,7.7,7.8,4170.068542,3681.190057,4391.945,0.405384,23.015448,3.8300152,48.57933333,0.025,0,48.38020843,361231323.5,0,304.6666667
4/1/2022 3:45,10.296,7.7,7.8,4165.083646,3539.605824,4404.6875,0.390144,23.030688,2.6732992,50.84933333,0.025,0,48.37947926,361074054.6,0,314.6666667
4/1/2022 4:00,9.805166667,7.7,7.8,4160.09875,3624.556364,4417.43,0.39624,23.009352,2.2363176,52.80783333,0.025,0,48.37875009,360916785.7,0,322.3333333
4/1/2022 4:15,9.387666667,7.675,7.775,4155.113854,3539.605824,4423.8,0.390144,23.021544,2.6218896,54.41033333,0.025,0,48.37802093,360978459.8,0,327.3333333
4/1/2022 4:30,8.970166667,7.65,7.75,4150.128958,3539.605824,4430.17,0.390144,23.009352,3.0074616,56.01283333,0.025,0,48.37729176,361040133.9,0,332.3333333
4/1/2022 4:45,8.552666667,7.625,7.725,4145.144063,3822.77429,4436.54,0.420624,23.015448,3.3930336,57.61533333,0.025,0,48.37656259,361101807.9,0,337.3333333
4/1/2022 5:00,8.33,7.6,7.7,4140.159167,3511.288977,4442.91,0.387096,23.021544,3.598672,58.47,0.025,0,48.37583342,361163482,0,337.6666667
4/1/2022 5:15,8.33,7.625,7.7,4135.174271,3596.239517,4494.59,0.393192,23.039832,3.598672,58.47,0.025,0,48.37510426,360781102.7,0,332.6666667
4/1/2022 5:30,8.33,7.65,7.7,4130.189375,3426.338438,4546.27,0.374904,23.04288,3.598672,58.47,0.025,0,48.37437509,360398723.3,0,327.6666667
4/1/2022 5:45,8.33,7.675,7.7,4125.204479,3681.190057,4597.95,0.405384,23.048976,3.598672,58.47,0.025,0,48.37364592,360016343.9,0,322.6666667
4/1/2022 6:00,8.395333333,7.7,7.7,4120.219583,3596.239517,4649.63,0.393192,23.048976,3.178826933,58.1935,0.025,0,48.37291675,359633964.6,0,282.6666667
4/1/2022 6:15,8.535333333,7.7,7.675,4115.234688,3454.655284,4445.04,0.377952,22.984968,2.279158933,57.601,0.025,0,48.37218759,360818107.1,0,202.6666667
4/1/2022 6:30,8.675333333,7.7,7.65,4110.249792,3369.704744,4240.45,0.368808,22.945344,1.379490933,57.0085,0.025,0,48.37145842,362002249.7,0,122.6666667
4/1/2022 6:45,8.815333333,7.7,7.625,4105.264896,3596.239517,4035.86,0.39624,22.954488,0.479822933,56.416,0.025,0,48.37072925,363186392.2,0,42.66666667
4/1/2022 7:00,8.824666667,7.7,7.6,4100.28,3171.486818,3831.27,0.35052,22.9362,0.239911467,56.3765,0.025,0,48.37000008,364370534.8,0,40.83333333
4/1/2022 7:15,8.684666667,7.7,7.6,4105.500938,3313.071051,3764.0175,0.36576,22.927056,0.754007467,56.969,0.025,0,48.37052092,364463045.9,0,128.3333333
4/1/2022 7:30,8.544666667,7.7,7.6,4110.721875,3228.120511,3696.765,0.356616,22.908768,1.268103467,57.5615,0.025,0,48.37104175,364555557.1,0,215.8333333
4/1/2022 7:45,8.404666667,7.7,7.6,4115.942813,3114.853125,3629.5125,0.344424,22.899624,1.782199467,58.154,0.025,0,48.37156259,364648068.2,0,303.3333333
